frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
71,frame_0057,0:10:45,1,frame_0057_00,interviewee,neutral,0.860703058091531,1.7971236258745193,1.555803541553047e-08,22.432245314121246,0.011617080599535257,1.389863807708025,0.03663849493023008,74.33251738548279,0.6913820947433071,0.16262343129357643,-0.1552730295964863,259.0,61.0,93.0,123.0
72,frame_0058,0:10:55,1,frame_0058_00,interviewee,surprise,0.8475822835922213,2.720792777836323,0.0016539901480427943,33.77165496349335,0.44341678731143475,2.853715233504772,55.70262670516968,4.506135731935501,1.0559917672655321,0.6900413736004338,-0.012451507438709097,231.0,52.0,91.0,129.0
73,frame_0059,0:11:05,1,frame_0059_00,interviewee,neutral,0.6463111680862073,9.851185977458954,1.5637985129046683e-06,4.02655228972435,0.2522628055885434,2.906072698533535,0.04873931757174432,82.91518688201904,0.6346318860929578,0.07782444996977932,-0.10834100300335424,233.0,52.0,90.0,126.0
74,frame_0060,0:11:15,1,frame_0060_00,interviewee,neutral,0.6862614925037943,26.221376657485962,9.812574717216194e-05,28.21418046951294,0.5867805331945419,6.889768689870834,0.06887902272865176,38.01892101764679,1.2951698958862088,0.33192723876345553,-0.38920425808246367,241.0,61.0,91.0,123.0
75,frame_0061,0:11:25,1,frame_0061_00,interviewer,happy,0.6550803018793078,1.3772989623248577,0.00042603751353453845,15.227842330932617,43.056464195251465,20.98994255065918,3.8039766252040863,15.54405689239502,1.4498716456819174,0.36272726036877423,0.13271683577440857,326.0,85.0,91.0,124.0
76,frame_0062,0:11:35,2,frame_0062_00,interviewer,sad,0.702480227342582,0.6075391545891762,0.00010143619419977767,0.13692020438611507,5.542910844087601,63.825470209121704,0.06070471717976034,29.82635498046875,0.8523014352019181,-0.21141188652361503,-0.3434417209951107,436.0,84.0,93.0,123.0
77,frame_0062,0:11:35,2,frame_0062_01,interviewee,surprise,0.8695980440990638,0.46213031746447086,9.987907105823979e-05,22.28865474462509,0.14600480208173394,0.19832218531519175,61.449456214904785,15.455333888530731,0.9691267270071078,0.6506180593469253,0.10880839032088263,138.0,56.0,89.0,123.0
78,frame_0063,0:11:45,1,frame_0063_00,interviewee,sad,0.7923101173614652,35.329707225596046,0.01837834351237121,3.2716244284362284,0.0013347685353885194,48.07456754749208,0.0007491686590628574,13.303631448312824,1.1017495859686197,0.04265181592221886,-0.5555000760164095,243.0,60.0,94.0,123.0
79,frame_0064,0:11:55,1,frame_0064_00,interviewee,sad,0.6839340061678468,20.373650446695034,2.9348594719723217e-05,0.13942045127431138,0.002435180141052177,64.92006600855994,5.213054255218187e-06,14.564390234423849,0.8946211137130128,-0.1364452421839438,-0.5329531750326884,246.0,59.0,93.0,124.0
80,frame_0065,0:12:05,1,frame_0065_00,interviewee,sad,0.7144258978981153,29.390149785262373,0.2478202509498297,11.206804370068983,0.21456675374457196,36.05621325299582,1.1109996193945861,21.773441520519075,1.3829482969324782,0.12169710127429198,-0.48488336348433925,241.0,61.0,92.0,126.0
81,frame_0066,0:12:15,1,frame_0066_00,interviewee,neutral,0.7886986826587031,27.866962210302088,0.0001236498144798784,11.958770518449484,0.01571116257828771,18.591194618797942,0.008117517187220789,41.55911605845498,1.2898953085920954,0.17672367764075633,-0.37821123247492533,220.0,72.0,90.0,128.0
82,frame_0067,0:12:25,1,frame_0067_00,interviewee,angry,0.7519330763627148,72.74556159973145,1.6975576500044554e-06,0.22425304632633924,0.14808685518801212,2.126658707857132,0.017970919725485146,24.737471342086792,0.6837911517618165,0.4307168865280374,-0.5220678350857184,226.0,55.0,91.0,125.0
83,frame_0068,0:12:35,1,frame_0068_00,interviewer,surprise,1.0155597086795,0.0038624060834990814,1.2884927846901206e-08,0.06162852514535189,0.002840094020939432,9.899934205748195e-08,99.93166923522949,1.381833225622131e-06,0.0059286383873867485,0.7999278082951585,0.39935258901543835,334.0,85.0,92.0,124.0
84,frame_0069,0:12:45,1,frame_0069_00,interviewee,neutral,0.684519296744867,27.367231249809265,2.651590769175982e-06,3.337596356868744,0.06408676272258162,2.4307316169142723,0.12006846955046058,66.68028831481934,0.8414725267884643,0.17925279857951376,-0.22518763717251583,227.0,49.0,91.0,126.0
85,frame_0070,0:12:55,1,frame_0070_00,interviewee,fear,0.8251593202176143,1.2405959889292717,5.9439014421514e-05,49.18127954006195,4.548230022192001,10.311917960643768,13.613064587116241,21.104852855205536,1.3781020904942103,0.4512071660407514,-0.27480567447383925,213.0,51.0,91.0,128.0
86,frame_0071,0:13:05,1,frame_0071_00,interviewee,neutral,0.6849857319948627,24.420762062072754,5.641696554370412e-08,2.8445836156606674,0.005272401904221624,5.712020397186279,0.0012157786841271445,67.0161485671997,0.877920812760382,0.1436352093053695,-0.2222379165765394,224.0,44.0,88.0,117.0
87,frame_0072,0:13:15,1,frame_0072_00,interviewee,happy,1.029340302664286,0.0025876306608552113,4.7408638126356095e-08,0.0364560866728425,95.80615758895874,0.022177623759489506,1.9054995849728584,2.227126620709896,0.2062679594693454,0.6860691078403569,0.773701343042481,222.0,56.0,91.0,125.0
88,frame_0073,0:13:25,1,frame_0073_00,interviewee,angry,0.7843179545033074,75.38067102432251,7.191767320557929e-09,0.01295470428885892,0.000309259962705255,4.613059014081955,2.3433544882323076e-06,19.993004202842712,0.6779951078315335,0.43392465660777935,-0.5554182960777052,224.0,54.0,90.0,123.0
89,frame_0074,0:13:35,1,frame_0074_00,interviewee,sad,0.6704216069854019,6.176546584161913,0.0015908574862427815,0.8127999045133534,0.024037077651240836,76.67239169313858,0.00030987468590678636,16.31232746316954,0.7127609663951808,-0.26376517682248474,-0.5079645755574951,233.0,47.0,93.0,123.0
90,frame_0075,0:13:45,1,frame_0075_00,interviewee,fear,0.8445257635593054,0.010020848276326433,8.808045438846168e-10,79.02695536613464,0.027004707953892648,0.20009728614240885,1.707386039197445,19.02853101491928,0.5868119206443185,0.5662965447799301,-0.4683868800373413,231.0,49.0,90.0,126.0
91,frame_0076,0:13:55,1,frame_0076_00,interviewee,neutral,0.784854151542005,4.761771485209465,0.018220811034552753,14.875836670398712,2.8477784246206284,28.09969186782837,0.12852854561060667,49.268168210983276,1.2453563100676734,0.0413200579030672,-0.26801677572366317,207.0,49.0,92.0,128.0
